4294A REV1.11
"DATE: Dec 29 2017"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LIN FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
3.35665000000e+05	8.725741e-01	0.000000e+00
3.40660000000e+05	8.736328e-01	0.000000e+00
3.45655000000e+05	8.744162e-01	0.000000e+00
3.50650000000e+05	8.766283e-01	0.000000e+00
3.55645000000e+05	8.743067e-01	0.000000e+00
3.60640000000e+05	8.759285e-01	0.000000e+00
3.65635000000e+05	8.759086e-01	0.000000e+00
3.70630000000e+05	8.763072e-01	0.000000e+00
3.75625000000e+05	8.767201e-01	0.000000e+00
3.80620000000e+05	8.746418e-01	0.000000e+00
3.85615000000e+05	8.766251e-01	0.000000e+00
3.90610000000e+05	8.778008e-01	0.000000e+00
3.95605000000e+05	8.753760e-01	0.000000e+00
4.00600000000e+05	8.769676e-01	0.000000e+00
4.05595000000e+05	8.776374e-01	0.000000e+00
4.10590000000e+05	8.790922e-01	0.000000e+00
4.15585000000e+05	8.747061e-01	0.000000e+00
4.20580000000e+05	8.755651e-01	0.000000e+00
4.25575000000e+05	8.772440e-01	0.000000e+00
4.30570000000e+05	8.805202e-01	0.000000e+00
4.35565000000e+05	8.794059e-01	0.000000e+00
4.40560000000e+05	8.797101e-01	0.000000e+00
4.45555000000e+05	8.793417e-01	0.000000e+00
4.50550000000e+05	8.796483e-01	0.000000e+00
4.55545000000e+05	8.794672e-01	0.000000e+00
4.60540000000e+05	8.805091e-01	0.000000e+00
4.65535000000e+05	8.803340e-01	0.000000e+00
4.70530000000e+05	8.773679e-01	0.000000e+00
4.75525000000e+05	8.782363e-01	0.000000e+00
4.80520000000e+05	8.781750e-01	0.000000e+00
4.85515000000e+05	8.788638e-01	0.000000e+00
4.90510000000e+05	8.784804e-01	0.000000e+00
4.95505000000e+05	8.816997e-01	0.000000e+00
5.00500000000e+05	8.816806e-01	0.000000e+00
5.05495000000e+05	8.822684e-01	0.000000e+00
5.10490000000e+05	8.816754e-01	0.000000e+00
5.15485000000e+05	8.815380e-01	0.000000e+00
5.20480000000e+05	8.782282e-01	0.000000e+00
5.25475000000e+05	8.827580e-01	0.000000e+00
5.30470000000e+05	8.829253e-01	0.000000e+00
5.35465000000e+05	8.830404e-01	0.000000e+00
5.40460000000e+05	8.835291e-01	0.000000e+00
5.45455000000e+05	8.823584e-01	0.000000e+00
5.50450000000e+05	8.868559e-01	0.000000e+00
5.55445000000e+05	8.853629e-01	0.000000e+00
5.60440000000e+05	8.859814e-01	0.000000e+00
5.65435000000e+05	8.852749e-01	0.000000e+00
5.70430000000e+05	8.834860e-01	0.000000e+00
5.75425000000e+05	8.825468e-01	0.000000e+00
5.80420000000e+05	8.852288e-01	0.000000e+00
5.85415000000e+05	8.848565e-01	0.000000e+00
5.90410000000e+05	8.853087e-01	0.000000e+00
5.95405000000e+05	8.891703e-01	0.000000e+00
6.00400000000e+05	8.893152e-01	0.000000e+00
6.05395000000e+05	8.849091e-01	0.000000e+00
6.10390000000e+05	8.874201e-01	0.000000e+00
6.15385000000e+05	8.860381e-01	0.000000e+00
6.20380000000e+05	8.859941e-01	0.000000e+00
6.25375000000e+05	8.868027e-01	0.000000e+00
6.30370000000e+05	8.892328e-01	0.000000e+00
6.35365000000e+05	8.894237e-01	0.000000e+00
6.40360000000e+05	8.873848e-01	0.000000e+00
6.45355000000e+05	8.870223e-01	0.000000e+00
6.50350000000e+05	8.866804e-01	0.000000e+00
6.55345000000e+05	8.911591e-01	0.000000e+00
6.60340000000e+05	8.906336e-01	0.000000e+00
6.65335000000e+05	8.890443e-01	0.000000e+00
6.70330000000e+05	8.894261e-01	0.000000e+00
6.75325000000e+05	8.897260e-01	0.000000e+00
6.80320000000e+05	8.939791e-01	0.000000e+00
6.85315000000e+05	8.901224e-01	0.000000e+00
6.90310000000e+05	8.891898e-01	0.000000e+00
6.95305000000e+05	8.913613e-01	0.000000e+00
7.00300000000e+05	8.922755e-01	0.000000e+00
7.05295000000e+05	8.925305e-01	0.000000e+00
7.10290000000e+05	8.925979e-01	0.000000e+00
7.15285000000e+05	8.939790e-01	0.000000e+00
7.20280000000e+05	8.929150e-01	0.000000e+00
7.25275000000e+05	8.934970e-01	0.000000e+00
7.30270000000e+05	8.945407e-01	0.000000e+00
7.35265000000e+05	8.959582e-01	0.000000e+00
7.40260000000e+05	8.955411e-01	0.000000e+00
7.45255000000e+05	8.944252e-01	0.000000e+00
7.50250000000e+05	8.941979e-01	0.000000e+00
7.55245000000e+05	8.951077e-01	0.000000e+00
7.60240000000e+05	8.954075e-01	0.000000e+00
7.65235000000e+05	8.971595e-01	0.000000e+00
7.70230000000e+05	8.974512e-01	0.000000e+00
7.75225000000e+05	8.975319e-01	0.000000e+00
7.80220000000e+05	8.965241e-01	0.000000e+00
7.85215000000e+05	8.961216e-01	0.000000e+00
7.90210000000e+05	8.970088e-01	0.000000e+00
7.95205000000e+05	8.991919e-01	0.000000e+00
8.00200000000e+05	8.990340e-01	0.000000e+00
8.05195000000e+05	8.987566e-01	0.000000e+00
8.10190000000e+05	8.981744e-01	0.000000e+00
8.15185000000e+05	8.981007e-01	0.000000e+00
8.20180000000e+05	8.991348e-01	0.000000e+00
8.25175000000e+05	9.001906e-01	0.000000e+00
8.30170000000e+05	8.998761e-01	0.000000e+00
8.35165000000e+05	9.008522e-01	0.000000e+00
8.40160000000e+05	9.009606e-01	0.000000e+00
8.45155000000e+05	9.003261e-01	0.000000e+00
8.50150000000e+05	9.041343e-01	0.000000e+00
8.55145000000e+05	9.035999e-01	0.000000e+00
8.60140000000e+05	9.044896e-01	0.000000e+00
8.65135000000e+05	9.007345e-01	0.000000e+00
8.70130000000e+05	9.045017e-01	0.000000e+00
8.75125000000e+05	9.049359e-01	0.000000e+00
8.80120000000e+05	9.032989e-01	0.000000e+00
8.85115000000e+05	9.064754e-01	0.000000e+00
8.90110000000e+05	9.041992e-01	0.000000e+00
8.95105000000e+05	9.067699e-01	0.000000e+00
9.00100000000e+05	9.051793e-01	0.000000e+00
9.05095000000e+05	9.049032e-01	0.000000e+00
9.10090000000e+05	9.053829e-01	0.000000e+00
9.15085000000e+05	9.068307e-01	0.000000e+00
9.20080000000e+05	9.088160e-01	0.000000e+00
9.25075000000e+05	9.083390e-01	0.000000e+00
9.30070000000e+05	9.080237e-01	0.000000e+00
9.35065000000e+05	9.054505e-01	0.000000e+00
9.40060000000e+05	9.085105e-01	0.000000e+00
9.45055000000e+05	9.089360e-01	0.000000e+00
9.50050000000e+05	9.106209e-01	0.000000e+00
9.55045000000e+05	9.093141e-01	0.000000e+00
9.60040000000e+05	9.095894e-01	0.000000e+00
9.65035000000e+05	9.099564e-01	0.000000e+00
9.70030000000e+05	9.110082e-01	0.000000e+00
9.75025000000e+05	9.129339e-01	0.000000e+00
9.80020000000e+05	9.110903e-01	0.000000e+00
9.85015000000e+05	9.121581e-01	0.000000e+00
9.90010000000e+05	9.129782e-01	0.000000e+00
9.95005000000e+05	9.122571e-01	0.000000e+00
1.00000000000e+06	9.154724e-01	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+03	5.839490e+01	0.000000e+00
5.99500000000e+03	5.855353e+01	0.000000e+00
1.09900000000e+04	-4.359217e+01	0.000000e+00
1.59850000000e+04	1.194077e+01	0.000000e+00
2.09800000000e+04	2.041887e+01	0.000000e+00
2.59750000000e+04	3.002287e+01	0.000000e+00
3.09700000000e+04	5.753346e+01	0.000000e+00
3.59650000000e+04	1.932480e+00	0.000000e+00
4.09600000000e+04	-6.292371e+00	0.000000e+00
4.59550000000e+04	-3.666178e+00	0.000000e+00
5.09500000000e+04	-1.969345e+00	0.000000e+00
5.59450000000e+04	-1.002351e+00	0.000000e+00
6.09400000000e+04	-6.766180e-02	0.000000e+00
6.59350000000e+04	3.987403e-01	0.000000e+00
7.09300000000e+04	9.018137e-01	0.000000e+00
7.59250000000e+04	1.538937e+00	0.000000e+00
8.09200000000e+04	2.164294e+00	0.000000e+00
8.59150000000e+04	1.844945e+00	0.000000e+00
9.09100000000e+04	6.096235e-01	0.000000e+00
9.59050000000e+04	9.579284e-01	0.000000e+00
1.00900000000e+05	1.238199e+00	0.000000e+00
1.05895000000e+05	1.587496e+00	0.000000e+00
1.10890000000e+05	1.691781e+00	0.000000e+00
1.15885000000e+05	1.913419e+00	0.000000e+00
1.20880000000e+05	2.045832e+00	0.000000e+00
1.25875000000e+05	2.215981e+00	0.000000e+00
1.30870000000e+05	2.338834e+00	0.000000e+00
1.35865000000e+05	2.309502e+00	0.000000e+00
1.40860000000e+05	2.590728e+00	0.000000e+00
1.45855000000e+05	2.679236e+00	0.000000e+00
1.50850000000e+05	2.636212e+00	0.000000e+00
1.55845000000e+05	2.768692e+00	0.000000e+00
1.60840000000e+05	2.811822e+00	0.000000e+00
1.65835000000e+05	3.177082e+00	0.000000e+00
1.70830000000e+05	3.133084e+00	0.000000e+00
1.75825000000e+05	3.247612e+00	0.000000e+00
1.80820000000e+05	3.299397e+00	0.000000e+00
1.85815000000e+05	3.471550e+00	0.000000e+00
1.90810000000e+05	3.416383e+00	0.000000e+00
1.95805000000e+05	3.635726e+00	0.000000e+00
2.00800000000e+05	3.651091e+00	0.000000e+00
2.05795000000e+05	3.869152e+00	0.000000e+00
2.10790000000e+05	3.888435e+00	0.000000e+00
2.15785000000e+05	3.917852e+00	0.000000e+00
2.20780000000e+05	4.145630e+00	0.000000e+00
2.25775000000e+05	4.068904e+00	0.000000e+00
2.30770000000e+05	4.286555e+00	0.000000e+00
2.35765000000e+05	4.414488e+00	0.000000e+00
2.40760000000e+05	4.462453e+00	0.000000e+00
2.45755000000e+05	4.468179e+00	0.000000e+00
2.50750000000e+05	4.504287e+00	0.000000e+00
2.55745000000e+05	4.559869e+00	0.000000e+00
2.60740000000e+05	4.598185e+00	0.000000e+00
2.65735000000e+05	4.889688e+00	0.000000e+00
2.70730000000e+05	5.006947e+00	0.000000e+00
2.75725000000e+05	5.153977e+00	0.000000e+00
2.80720000000e+05	5.073491e+00	0.000000e+00
2.85715000000e+05	5.165177e+00	0.000000e+00
2.90710000000e+05	5.326993e+00	0.000000e+00
2.95705000000e+05	5.259784e+00	0.000000e+00
3.00700000000e+05	5.486787e+00	0.000000e+00
3.05695000000e+05	5.362607e+00	0.000000e+00
3.10690000000e+05	5.613137e+00	0.000000e+00
3.15685000000e+05	5.648841e+00	0.000000e+00
3.20680000000e+05	5.761575e+00	0.000000e+00
3.25675000000e+05	5.884656e+00	0.000000e+00
3.30670000000e+05	5.991018e+00	0.000000e+00
3.35665000000e+05	5.935493e+00	0.000000e+00
3.40660000000e+05	6.246872e+00	0.000000e+00
3.45655000000e+05	6.311113e+00	0.000000e+00
3.50650000000e+05	6.147718e+00	0.000000e+00
3.55645000000e+05	6.386708e+00	0.000000e+00
3.60640000000e+05	6.616753e+00	0.000000e+00
3.65635000000e+05	6.614029e+00	0.000000e+00
3.70630000000e+05	6.879814e+00	0.000000e+00
3.75625000000e+05	6.481068e+00	0.000000e+00
3.80620000000e+05	6.922644e+00	0.000000e+00
3.85615000000e+05	6.988725e+00	0.000000e+00
3.90610000000e+05	6.978700e+00	0.000000e+00
3.95605000000e+05	7.198065e+00	0.000000e+00
4.00600000000e+05	7.155744e+00	0.000000e+00
4.05595000000e+05	7.173913e+00	0.000000e+00
4.10590000000e+05	7.204200e+00	0.000000e+00
4.15585000000e+05	7.249948e+00	0.000000e+00
4.20580000000e+05	7.664318e+00	0.000000e+00
4.25575000000e+05	7.584057e+00	0.000000e+00
4.30570000000e+05	7.521786e+00	0.000000e+00
4.35565000000e+05	7.687918e+00	0.000000e+00
4.40560000000e+05	7.969223e+00	0.000000e+00
4.45555000000e+05	7.920871e+00	0.000000e+00
4.50550000000e+05	8.108316e+00	0.000000e+00
4.55545000000e+05	7.993996e+00	0.000000e+00
4.60540000000e+05	8.154374e+00	0.000000e+00
4.65535000000e+05	8.114082e+00	0.000000e+00
4.70530000000e+05	8.411686e+00	0.000000e+00
4.75525000000e+05	8.363572e+00	0.000000e+00
4.80520000000e+05	8.504107e+00	0.000000e+00
4.85515000000e+05	8.654291e+00	0.000000e+00
4.90510000000e+05	8.590611e+00	0.000000e+00
4.95505000000e+05	8.670671e+00	0.000000e+00
5.00500000000e+05	8.813163e+00	0.000000e+00
5.05495000000e+05	9.043276e+00	0.000000e+00
5.10490000000e+05	8.936693e+00	0.000000e+00
5.15485000000e+05	9.094446e+00	0.000000e+00
5.20480000000e+05	9.148117e+00	0.000000e+00
5.25475000000e+05	9.358211e+00	0.000000e+00
5.30470000000e+05	9.236777e+00	0.000000e+00
5.35465000000e+05	9.430425e+00	0.000000e+00
5.40460000000e+05	9.515405e+00	0.000000e+00
5.45455000000e+05	9.716121e+00	0.000000e+00
5.50450000000e+05	9.659356e+00	0.000000e+00
5.55445000000e+05	9.844994e+00	0.000000e+00
5.60440000000e+05	9.833193e+00	0.000000e+00
5.65435000000e+05	9.918148e+00	0.000000e+00
5.70430000000e+05	9.967052e+00	0.000000e+00
5.75425000000e+05	1.005610e+01	0.000000e+00
5.80420000000e+05	1.020702e+01	0.000000e+00
5.85415000000e+05	1.022556e+01	0.000000e+00
5.90410000000e+05	1.035336e+01	0.000000e+00
5.95405000000e+05	1.038405e+01	0.000000e+00
6.00400000000e+05	1.045122e+01	0.000000e+00
6.05395000000e+05	1.064706e+01	0.000000e+00
6.10390000000e+05	1.057713e+01	0.000000e+00
6.15385000000e+05	1.086685e+01	0.000000e+00
6.20380000000e+05	1.079729e+01	0.000000e+00
6.25375000000e+05	1.094779e+01	0.000000e+00
6.30370000000e+05	1.086686e+01	0.000000e+00
6.35365000000e+05	1.111592e+01	0.000000e+00
6.40360000000e+05	1.113813e+01	0.000000e+00
6.45355000000e+05	1.114051e+01	0.000000e+00
6.50350000000e+05	1.137041e+01	0.000000e+00
6.55345000000e+05	1.124922e+01	0.000000e+00
6.60340000000e+05	1.148204e+01	0.000000e+00
6.65335000000e+05	1.150556e+01	0.000000e+00
6.70330000000e+05	1.164060e+01	0.000000e+00
6.75325000000e+05	1.170967e+01	0.000000e+00
6.80320000000e+05	1.187870e+01	0.000000e+00
6.85315000000e+05	1.200725e+01	0.000000e+00
6.90310000000e+05	1.189965e+01	0.000000e+00
6.95305000000e+05	1.187922e+01	0.000000e+00
7.00300000000e+05	1.215591e+01	0.000000e+00
7.05295000000e+05	1.229208e+01	0.000000e+00
7.10290000000e+05	1.212153e+01	0.000000e+00
7.15285000000e+05	1.235385e+01	0.000000e+00
7.20280000000e+05	1.227388e+01	0.000000e+00
7.25275000000e+05	1.242430e+01	0.000000e+00
7.30270000000e+05	1.263437e+01	0.000000e+00
7.35265000000e+05	1.261807e+01	0.000000e+00
7.40260000000e+05	1.286989e+01	0.000000e+00
7.45255000000e+05	1.288712e+01	0.000000e+00
7.50250000000e+05	1.294464e+01	0.000000e+00
7.55245000000e+05	1.298467e+01	0.000000e+00
7.60240000000e+05	1.311384e+01	0.000000e+00
7.65235000000e+05	1.328390e+01	0.000000e+00
7.70230000000e+05	1.324948e+01	0.000000e+00
7.75225000000e+05	1.325400e+01	0.000000e+00
7.80220000000e+05	1.341973e+01	0.000000e+00
7.85215000000e+05	1.343506e+01	0.000000e+00
7.90210000000e+05	1.359019e+01	0.000000e+00
7.95205000000e+05	1.370977e+01	0.000000e+00
8.00200000000e+05	1.373479e+01	0.000000e+00
8.05195000000e+05	1.382992e+01	0.000000e+00
8.10190000000e+05	1.394742e+01	0.000000e+00
8.15185000000e+05	1.404985e+01	0.000000e+00
8.20180000000e+05	1.398832e+01	0.000000e+00
8.25175000000e+05	1.406011e+01	0.000000e+00
8.30170000000e+05	1.427269e+01	0.000000e+00
8.35165000000e+05	1.432237e+01	0.000000e+00
8.40160000000e+05	1.451742e+01	0.000000e+00
8.45155000000e+05	1.427679e+01	0.000000e+00
8.50150000000e+05	1.461116e+01	0.000000e+00
8.55145000000e+05	1.465420e+01	0.000000e+00
8.60140000000e+05	1.472908e+01	0.000000e+00
8.65135000000e+05	1.473064e+01	0.000000e+00
8.70130000000e+05	1.485525e+01	0.000000e+00
8.75125000000e+05	1.496725e+01	0.000000e+00
8.80120000000e+05	1.492425e+01	0.000000e+00
8.85115000000e+05	1.497862e+01	0.000000e+00
8.90110000000e+05	1.507784e+01	0.000000e+00
8.95105000000e+05	1.528278e+01	0.000000e+00
9.00100000000e+05	1.515620e+01	0.000000e+00
9.05095000000e+05	1.534703e+01	0.000000e+00
9.10090000000e+05	1.544471e+01	0.000000e+00
9.15085000000e+05	1.547297e+01	0.000000e+00
9.20080000000e+05	1.558479e+01	0.000000e+00
9.25075000000e+05	1.572269e+01	0.000000e+00
9.30070000000e+05	1.577465e+01	0.000000e+00
9.35065000000e+05	1.583402e+01	0.000000e+00
9.40060000000e+05	1.594294e+01	0.000000e+00
9.45055000000e+05	1.612486e+01	0.000000e+00
9.50050000000e+05	1.620531e+01	0.000000e+00
9.55045000000e+05	1.620152e+01	0.000000e+00
9.60040000000e+05	1.621702e+01	0.000000e+00
9.65035000000e+05	1.632858e+01	0.000000e+00
9.70030000000e+05	1.628463e+01	0.000000e+00
9.75025000000e+05	1.661407e+01	0.000000e+00
9.80020000000e+05	1.657122e+01	0.000000e+00
9.85015000000e+05	1.670297e+01	0.000000e+00
9.90010000000e+05	1.670468e+01	0.000000e+00
9.95005000000e+05	1.681445e+01	0.000000e+00
1.00000000000e+06	1.694082e+01	0.000000e+00
