LECROYWR640Zi,0,Waveform
Segments,1,SegmentSize,12502
Segment,TrigTime,TimeSinceSegment1
#1,17-Jan-2018 19:34:01,0                 
Time,Ampl
-3.319291e-005,0.769713
-3.315291e-005,0.769713
-3.311291e-005,1.10181
-3.307291e-005,0.43762
-3.303291e-005,0.43762
-3.299291e-005,0.43762
-3.295291e-005,0.769713
-3.291291e-005,0.43762
-3.287291e-005,0.43762
-3.283291e-005,0.43762
-3.279291e-005,0.769713
-3.275291e-005,0.43762
-3.271291e-005,0.43762
-3.267291e-005,0.769713
-3.263291e-005,0.43762
-3.259291e-005,0.105526
-3.255291e-005,0.43762
-3.251291e-005,0.43762
-3.247291e-005,1.10181
-3.243291e-005,0.105526
-3.239291e-005,0.43762
-3.235291e-005,-0.226567
-3.231291e-005,0.769713
-3.227291e-005,0.43762
-3.223291e-005,0.769713
-3.219291e-005,0.43762
-3.215291e-005,0.769713
-3.211291e-005,0.105526
-3.207291e-005,1.10181
-3.203291e-005,0.43762
-3.199291e-005,0.769713
-3.195291e-005,0.43762
-3.191291e-005,0.43762
-3.187291e-005,0.43762
-3.183291e-005,0.769713
-3.179291e-005,0.43762
-3.175291e-005,0.769713
-3.171291e-005,0.769713
-3.167291e-005,0.43762
-3.163291e-005,0.43762
-3.159291e-005,0.43762
-3.155291e-005,0.43762
-3.151291e-005,1.10181
-3.147291e-005,-0.226567
-3.143291e-005,0.769713
-3.139291e-005,0.769713
-3.135291e-005,1.10181
-3.131291e-005,0.105526
-3.127291e-005,0.43762
-3.123291e-005,0.43762
-3.119291e-005,0.769713
-3.115291e-005,0.105526
-3.111291e-005,0.105526
-3.107291e-005,0.43762
-3.103291e-005,0.43762
-3.099291e-005,0.43762
-3.095291e-005,0.769713
-3.091291e-005,0.769713
-3.087291e-005,0.769713
-3.083291e-005,0.43762
-3.079291e-005,0.43762
-3.075291e-005,0.43762
-3.071291e-005,0.43762
-3.067291e-005,0.43762
-3.063291e-005,0.43762
-3.059291e-005,0.43762
-3.055291e-005,0.769713
-3.051291e-005,0.43762
-3.047291e-005,0.43762
-3.043291e-005,0.43762
-3.039291e-005,0.769713
-3.035291e-005,0.43762
-3.031291e-005,0.43762
-3.027291e-005,0.43762
-3.023291e-005,0.43762
-3.019291e-005,0.43762
-3.015291e-005,0.43762
-3.011291e-005,0.43762
-3.007291e-005,1.10181
-3.003291e-005,-0.226567
-2.999291e-005,0.769713
-2.995291e-005,0.43762
-2.991291e-005,1.10181
-2.987291e-005,0.43762
-2.983291e-005,0.105526
-2.979291e-005,0.105526
-2.975291e-005,0.769713
-2.971291e-005,0.43762
-2.967291e-005,0.769713
-2.963291e-005,0.105526
-2.959291e-005,0.43762
-2.955291e-005,0.105526
-2.951291e-005,0.43762
-2.947291e-005,0.105526
-2.943291e-005,0.43762
-2.939291e-005,0.105526
-2.935291e-005,0.43762
-2.931291e-005,0.43762
-2.927291e-005,1.10181
-2.923291e-005,0.105526
-2.919291e-005,0.105526
-2.915291e-005,0.43762
-2.911291e-005,0.769713
-2.907291e-005,0.43762
-2.903291e-005,0.43762
-2.899291e-005,0.43762
-2.895291e-005,0.43762
-2.891291e-005,0.43762
-2.887291e-005,0.769713
-2.883291e-005,0.43762
-2.879291e-005,0.769713
-2.875291e-005,0.43762
-2.871291e-005,0.43762
-2.867291e-005,0.105526
-2.863291e-005,0.43762
-2.859291e-005,0.43762
-2.855291e-005,0.43762
-2.851291e-005,0.43762
-2.847291e-005,0.769713
-2.843291e-005,0.43762
-2.839291e-005,0.43762
-2.835291e-005,0.43762
-2.831291e-005,0.769713
-2.827291e-005,-0.226567
-2.823291e-005,0.43762
-2.819291e-005,0.43762
-2.815291e-005,0.43762
-2.811291e-005,0.43762
-2.807291e-005,0.769713
-2.803291e-005,0.43762
-2.799291e-005,1.10181
-2.795291e-005,0.43762
-2.791291e-005,0.43762
-2.787291e-005,0.769713
-2.783291e-005,1.10181
-2.779291e-005,0.43762
-2.775291e-005,0.43762
-2.771291e-005,0.43762
-2.767291e-005,0.43762
-2.763291e-005,0.769713
-2.759291e-005,0.43762
-2.755291e-005,0.43762
-2.751291e-005,0.769713
-2.747291e-005,0.43762
-2.743291e-005,0.43762
-2.739291e-005,0.769713
-2.735291e-005,0.769713
-2.731291e-005,0.105526
-2.727291e-005,0.43762
-2.723291e-005,0.43762
-2.719291e-005,0.769713
-2.715291e-005,-0.226567
-2.711291e-005,0.769713
-2.707291e-005,0.43762
-2.703291e-005,0.769713
-2.699291e-005,0.105526
-2.695291e-005,0.769713
-2.691291e-005,0.43762
-2.687291e-005,0.769713
-2.683291e-005,0.43762
-2.679291e-005,0.43762
-2.675291e-005,0.769713
-2.671291e-005,0.43762
-2.667291e-005,0.43762
-2.663291e-005,0.43762
-2.659291e-005,0.43762
-2.655291e-005,1.10181
-2.651291e-005,0.43762
-2.647291e-005,0.43762
-2.643291e-005,0.105526
-2.639291e-005,0.43762
-2.635291e-005,0.105526
-2.631291e-005,0.43762
-2.627291e-005,0.43762
-2.623291e-005,0.769713
-2.619291e-005,0.105526
-2.615291e-005,1.10181
-2.611291e-005,0.769713
-2.607291e-005,0.769713
-2.603291e-005,0.43762
-2.599291e-005,0.769713
-2.595291e-005,0.105526
-2.591291e-005,0.43762
-2.587291e-005,0.43762
-2.583291e-005,0.769713
-2.579291e-005,0.43762
-2.575291e-005,0.769713
-2.571291e-005,0.43762
-2.567291e-005,0.43762
-2.563291e-005,0.769713
-2.559291e-005,0.769713
-2.555291e-005,0.43762
-2.551291e-005,0.43762
-2.547291e-005,0.43762
-2.543291e-005,0.43762
-2.539291e-005,0.769713
-2.535291e-005,0.43762
-2.531291e-005,0.769713
-2.527291e-005,0.769713
-2.523291e-005,-0.226567
-2.519291e-005,0.43762
-2.515291e-005,0.105526
-2.511291e-005,0.769713
-2.507291e-005,0.43762
-2.503291e-005,0.769713
-2.499291e-005,0.43762
-2.495291e-005,0.43762
-2.491291e-005,0.43762
-2.487291e-005,0.769713
-2.483291e-005,0.769713
-2.479291e-005,0.769713
-2.475291e-005,-0.226567
-2.471291e-005,0.43762
-2.467291e-005,0.43762
-2.463291e-005,0.769713
-2.459291e-005,0.43762
-2.455291e-005,0.769713
-2.451291e-005,0.43762
-2.447291e-005,1.10181
-2.443291e-005,0.43762
-2.439291e-005,0.43762
-2.435291e-005,0.769713
-2.431291e-005,0.769713
-2.427291e-005,0.43762
-2.423291e-005,0.43762
-2.419291e-005,0.769713
-2.415291e-005,0.43762
-2.411291e-005,0.105526
-2.407291e-005,0.43762
-2.403291e-005,0.43762
-2.399291e-005,0.769713
-2.395291e-005,0.43762
-2.391291e-005,0.43762
-2.387291e-005,0.43762
-2.383291e-005,0.43762
-2.379291e-005,-0.226567
-2.375291e-005,0.43762
-2.371291e-005,0.105526
-2.367291e-005,1.10181
-2.363291e-005,0.105526
-2.359291e-005,0.769713
-2.355291e-005,0.43762
-2.351291e-005,0.43762
-2.347291e-005,0.43762
-2.343291e-005,0.769713
-2.339291e-005,0.769713
-2.335291e-005,1.10181
-2.331291e-005,0.43762
-2.327291e-005,0.43762
-2.323291e-005,0.105526
-2.319291e-005,0.43762
-2.315291e-005,0.105526
-2.311291e-005,0.43762
-2.307291e-005,0.43762
-2.303291e-005,0.43762
-2.299291e-005,0.43762
-2.295291e-005,0.105526
-2.291291e-005,0.43762
-2.287291e-005,0.43762
-2.283291e-005,0.43762
-2.279291e-005,0.43762
-2.275291e-005,-0.226567
-2.271291e-005,0.769713
-2.267291e-005,0.43762
-2.263291e-005,0.43762
-2.259291e-005,0.43762
-2.255291e-005,0.769713
-2.251291e-005,0.43762
-2.247291e-005,0.43762
-2.243291e-005,0.105526
-2.239291e-005,0.43762
-2.235291e-005,0.43762
-2.231291e-005,0.43762
-2.227291e-005,1.10181
-2.223291e-005,0.43762
-2.219291e-005,-0.226567
-2.215291e-005,0.43762
-2.211291e-005,0.769713
-2.207291e-005,1.4339
-2.203291e-005,-0.226567
-2.199291e-005,0.769713
-2.195291e-005,0.43762
-2.191291e-005,0.769713
-2.187291e-005,-0.226567
-2.183291e-005,0.43762
-2.179291e-005,0.105526
-2.175291e-005,0.43762
-2.171291e-005,0.43762
-2.167291e-005,0.43762
-2.163291e-005,0.769713
-2.159291e-005,0.769713
-2.155291e-005,0.43762
-2.151291e-005,0.43762
-2.147291e-005,0.43762
-2.143291e-005,0.769713
-2.139291e-005,-0.226567
-2.135291e-005,0.43762
-2.131291e-005,0.43762
-2.127291e-005,0.769713
-2.123291e-005,0.105526
-2.119291e-005,0.43762
-2.115291e-005,0.43762
-2.111291e-005,0.769713
-2.107291e-005,0.43762
-2.103291e-005,0.43762
-2.099291e-005,0.43762
-2.095291e-005,0.43762
-2.091291e-005,0.43762
-2.087291e-005,0.43762
-2.083291e-005,0.43762
-2.079291e-005,1.10181
-2.075291e-005,-0.226567
-2.071291e-005,0.43762
-2.067291e-005,0.43762
-2.063291e-005,0.769713
-2.059291e-005,-0.226567
-2.055291e-005,0.769713
-2.051291e-005,0.43762
-2.047291e-005,0.769713
-2.043291e-005,0.43762
-2.039291e-005,0.769713
-2.035291e-005,0.43762
-2.031291e-005,1.10181
-2.027291e-005,-0.226567
-2.023291e-005,0.769713
-2.019291e-005,0.43762
-2.015291e-005,0.43762
-2.011291e-005,0.769713
-2.007291e-005,0.43762
-2.003291e-005,0.43762
-1.999291e-005,0.769713
-1.995291e-005,0.43762
-1.991291e-005,0.43762
-1.987291e-005,0.43762
-1.983291e-005,0.769713
-1.979291e-005,0.105526
-1.975291e-005,0.43762
-1.971291e-005,0.43762
-1.967291e-005,1.10181
-1.963291e-005,0.105526
-1.959291e-005,0.43762
-1.955291e-005,0.43762
-1.951291e-005,0.769713
-1.947291e-005,0.43762
-1.943291e-005,0.43762
-1.939291e-005,0.43762
-1.935291e-005,0.43762
-1.931291e-005,0.105526
-1.927291e-005,0.43762
-1.923291e-005,0.105526
-1.919291e-005,0.769713
-1.915291e-005,0.43762
-1.911291e-005,0.105526
-1.907291e-005,0.43762
-1.903291e-005,0.769713
-1.899291e-005,0.43762
-1.895291e-005,0.43762
-1.891291e-005,0.43762
-1.887291e-005,0.769713
-1.883291e-005,0.105526
-1.879291e-005,0.105526
-1.875291e-005,0.105526
-1.871291e-005,0.43762
-1.867291e-005,0.43762
-1.863291e-005,0.43762
-1.859291e-005,0.43762
-1.855291e-005,1.10181
-1.851291e-005,0.105526
-1.847291e-005,0.769713
-1.843291e-005,0.43762
-1.839291e-005,0.43762
-1.835291e-005,0.105526
-1.831291e-005,1.10181
-1.827291e-005,0.43762
-1.823291e-005,0.43762
-1.819291e-005,0.105526
-1.815291e-005,0.43762
-1.811291e-005,0.43762
-1.807291e-005,0.43762
-1.803291e-005,0.43762
-1.799291e-005,0.105526
-1.795291e-005,0.105526
-1.791291e-005,0.769713
-1.787291e-005,0.43762
-1.783291e-005,0.43762
-1.779291e-005,0.105526
-1.775291e-005,0.105526
-1.771291e-005,0.105526
-1.767291e-005,0.769713
-1.763291e-005,0.105526
-1.759291e-005,0.769713
-1.755291e-005,0.43762
-1.751291e-005,0.43762
-1.747291e-005,0.43762
-1.743291e-005,1.10181
-1.739291e-005,0.105526
-1.735291e-005,0.43762
-1.731291e-005,0.105526
-1.727291e-005,0.769713
-1.723291e-005,0.43762
-1.719291e-005,0.105526
-1.715291e-005,0.43762
-1.711291e-005,0.43762
-1.707291e-005,-0.226567
-1.703291e-005,0.769713
-1.699291e-005,0.769713
-1.695291e-005,0.769713
-1.691291e-005,0.105526
-1.687291e-005,0.43762
-1.683291e-005,0.43762
-1.679291e-005,0.43762
-1.675291e-005,0.769713
-1.671291e-005,0.105526
-1.667291e-005,0.43762
-1.663291e-005,0.43762
-1.659291e-005,-0.226567
-1.655291e-005,-0.226567
-1.651291e-005,0.43762
-1.647291e-005,0.43762
-1.643291e-005,0.769713
-1.639291e-005,1.10181
-1.635291e-005,0.105526
-1.631291e-005,0.43762
-1.627291e-005,0.43762
-1.623291e-005,0.43762
-1.619291e-005,0.105526
-1.615291e-005,0.43762
-1.611291e-005,0.43762
-1.607291e-005,0.43762
-1.603291e-005,0.43762
-1.599291e-005,0.769713
-1.595291e-005,0.43762
-1.591291e-005,0.769713
-1.587291e-005,1.10181
-1.583291e-005,1.10181
-1.579291e-005,0.769713
-1.575291e-005,0.43762
-1.571291e-005,0.43762
-1.567291e-005,1.10181
-1.563291e-005,0.769713
-1.559291e-005,0.769713
-1.555291e-005,0.43762
-1.551291e-005,0.769713
-1.547291e-005,0.43762
-1.543291e-005,0.105526
-1.539291e-005,0.43762
-1.535291e-005,0.43762
-1.531291e-005,0.43762
-1.527291e-005,0.769713
-1.523291e-005,0.769713
-1.519291e-005,1.10181
-1.515291e-005,0.43762
-1.511291e-005,0.769713
-1.507291e-005,0.43762
-1.503291e-005,0.43762
-1.499291e-005,0.105526
-1.495291e-005,0.43762
-1.491291e-005,-0.226567
-1.487291e-005,0.769713
-1.483291e-005,0.43762
-1.479291e-005,0.43762
-1.475291e-005,1.10181
-1.471291e-005,0.769713
-1.467291e-005,0.43762
-1.463291e-005,0.769713
-1.459291e-005,0.105526
-1.455291e-005,1.10181
-1.451291e-005,0.769713
-1.447291e-005,0.43762
-1.443291e-005,0.769713
-1.439291e-005,0.43762
-1.435291e-005,0.105526
-1.431291e-005,0.769713
-1.427291e-005,0.43762
-1.423291e-005,0.769713
-1.419291e-005,0.769713
-1.415291e-005,0.43762
-1.411291e-005,0.769713
-1.407291e-005,0.769713
-1.403291e-005,0.43762
-1.399291e-005,0.769713
-1.395291e-005,0.43762
-1.391291e-005,0.769713
-1.387291e-005,0.43762
-1.383291e-005,0.769713
-1.379291e-005,0.43762
-1.375291e-005,0.769713
-1.371291e-005,0.43762
-1.367291e-005,0.105526
-1.363291e-005,0.105526
-1.359291e-005,0.769713
-1.355291e-005,0.105526
-1.351291e-005,0.43762
-1.347291e-005,0.43762
-1.343291e-005,0.43762
-1.339291e-005,0.43762
-1.335291e-005,0.769713
-1.331291e-005,0.43762
-1.327291e-005,0.769713
-1.323291e-005,0.769713
-1.319291e-005,0.43762
-1.315291e-005,0.43762
-1.311291e-005,0.769713
-1.307291e-005,0.43762
-1.303291e-005,0.769713
-1.299291e-005,0.43762
-1.295291e-005,0.769713
-1.291291e-005,0.105526
-1.287291e-005,0.769713
-1.283291e-005,0.43762
-1.279291e-005,0.43762
-1.275291e-005,0.43762
-1.271291e-005,0.43762
-1.267291e-005,0.43762
-1.263291e-005,0.769713
-1.259291e-005,-0.226567
-1.255291e-005,0.43762
-1.251291e-005,0.43762
-1.247291e-005,0.43762
-1.243291e-005,0.105526
-1.239291e-005,1.10181
-1.235291e-005,0.105526
-1.231291e-005,0.769713
-1.227291e-005,0.105526
-1.223291e-005,0.769713
-1.219291e-005,0.43762
-1.215291e-005,1.10181
-1.211291e-005,0.43762
-1.207291e-005,0.769713
-1.203291e-005,0.43762
-1.199291e-005,1.10181
-1.195291e-005,0.43762
-1.191291e-005,0.43762
-1.187291e-005,0.43762
-1.183291e-005,0.769713
-1.179291e-005,0.43762
-1.175291e-005,0.43762
-1.171291e-005,0.769713
-1.167291e-005,0.43762
-1.163291e-005,0.43762
-1.159291e-005,1.10181
-1.155291e-005,0.43762
-1.151291e-005,0.769713
-1.147291e-005,0.43762
-1.143291e-005,0.43762
-1.139291e-005,0.43762
-1.135291e-005,1.10181
-1.131291e-005,-0.226567
-1.127291e-005,0.769713
-1.123291e-005,1.10181
-1.119291e-005,0.43762
-1.115291e-005,-0.226567
-1.111291e-005,0.43762
-1.107291e-005,0.43762
-1.103291e-005,1.10181
-1.099291e-005,-0.226567
-1.095291e-005,1.10181
-1.091291e-005,0.105526
-1.087291e-005,1.10181
-1.083291e-005,0.769713
-1.079291e-005,-0.226567
-1.075291e-005,0.43762
-1.071291e-005,0.769713
-1.067291e-005,0.43762
-1.063291e-005,0.43762
-1.059291e-005,0.43762
-1.055291e-005,1.10181
-1.051291e-005,0.105526
-1.047291e-005,0.105526
-1.043291e-005,0.43762
-1.039291e-005,0.769713
-1.035291e-005,0.105526
-1.031291e-005,0.769713
-1.027291e-005,0.43762
-1.023291e-005,1.10181
-1.019291e-005,0.105526
-1.015291e-005,0.769713
-1.011291e-005,0.105526
-1.007291e-005,0.769713
-1.003291e-005,0.43762
-9.992914e-006,0.43762
-9.952914e-006,0.105526
-9.912914e-006,1.10181
-9.872914e-006,0.43762
-9.832914e-006,0.43762
-9.792914e-006,0.769713
-9.752914e-006,0.43762
-9.712914e-006,0.105526
-9.672914e-006,0.43762
-9.632914e-006,0.769713
-9.592914e-006,1.10181
-9.552914e-006,-0.226567
-9.512914e-006,0.43762
-9.472914e-006,0.43762
-9.432914e-006,0.43762
-9.392914e-006,0.43762
-9.352914e-006,0.43762
-9.312914e-006,0.43762
-9.272914e-006,0.769713
-9.232914e-006,-0.226567
-9.192914e-006,0.43762
-9.152914e-006,0.43762
-9.112914e-006,0.769713
-9.072914e-006,0.105526
-9.032914e-006,0.43762
-8.992914e-006,0.43762
-8.952914e-006,0.769713
-8.912914e-006,0.43762
-8.872914e-006,0.43762
-8.832914e-006,0.769713
-8.792914e-006,0.43762
-8.752914e-006,0.43762
-8.712914e-006,0.43762
-8.672914e-006,0.43762
-8.632914e-006,0.43762
-8.592914e-006,0.105526
-8.552914e-006,0.769713
-8.512914e-006,0.43762
-8.472914e-006,0.43762
-8.432914e-006,0.105526
-8.392914e-006,0.769713
-8.352914e-006,0.105526
-8.312914e-006,1.10181
-8.272914e-006,0.43762
-8.232914e-006,0.43762
-8.192914e-006,0.105526
-8.152914e-006,0.43762
-8.112914e-006,0.43762
-8.072914e-006,0.105526
-8.032914e-006,0.43762
-7.992914e-006,0.43762
-7.952914e-006,0.43762
-7.912914e-006,0.769713
-7.872914e-006,0.43762
-7.832914e-006,0.769713
-7.792914e-006,0.43762
-7.752914e-006,1.10181
-7.712914e-006,0.43762
-7.672914e-006,0.43762
-7.632914e-006,0.105526
-7.592914e-006,0.105526
-7.552914e-006,0.43762
-7.512914e-006,0.769713
-7.472914e-006,0.43762
-7.432914e-006,0.43762
-7.392914e-006,0.43762
-7.352914e-006,0.43762
-7.312914e-006,0.769713
-7.272914e-006,1.10181
-7.232914e-006,0.43762
-7.192914e-006,0.769713
-7.152914e-006,0.43762
-7.112914e-006,0.43762
-7.072914e-006,0.43762
-7.032914e-006,1.10181
-6.992914e-006,0.43762
-6.952914e-006,0.769713
-6.912914e-006,0.43762
-6.872914e-006,0.769713
-6.832914e-006,0.105526
-6.792914e-006,0.769713
-6.752914e-006,0.105526
-6.712914e-006,0.769713
-6.672914e-006,0.43762
-6.632914e-006,0.105526
-6.592914e-006,0.43762
-6.552914e-006,1.10181
-6.512914e-006,0.43762
-6.472914e-006,0.43762
-6.432914e-006,0.43762
-6.392914e-006,1.10181
-6.352914e-006,0.43762
-6.312914e-006,0.769713
-6.272914e-006,0.43762
-6.232914e-006,0.769713
-6.192914e-006,0.43762
-6.152914e-006,0.769713
-6.112914e-006,0.769713
-6.072914e-006,0.769713
-6.032914e-006,0.769713
-5.992914e-006,0.105526
-5.952914e-006,0.105526
-5.912914e-006,0.43762
-5.872914e-006,0.769713
-5.832914e-006,0.769713
-5.792914e-006,0.43762
-5.752914e-006,0.43762
-5.712914e-006,0.43762
-5.672914e-006,0.43762
-5.632914e-006,0.105526
-5.592914e-006,1.10181
-5.552914e-006,0.105526
-5.512914e-006,0.769713
-5.472914e-006,0.43762
-5.432914e-006,0.769713
-5.392914e-006,0.43762
-5.352914e-006,0.43762
-5.312914e-006,0.43762
-5.272914e-006,0.769713
-5.232914e-006,0.105526
-5.192914e-006,0.43762
-5.152914e-006,0.769713
-5.112914e-006,0.43762
-5.072914e-006,0.105526
-5.032914e-006,0.43762
-4.992914e-006,0.769713
-4.952914e-006,0.769713
-4.912914e-006,0.43762
-4.872914e-006,0.105526
-4.832914e-006,0.43762
-4.792914e-006,0.43762
-4.752914e-006,0.43762
-4.712914e-006,0.769713
-4.672914e-006,0.43762
-4.632914e-006,0.769713
-4.592914e-006,0.43762
-4.552914e-006,0.43762
-4.512914e-006,0.769713
-4.472914e-006,0.769713
-4.432914e-006,0.105526
-4.392914e-006,0.43762
-4.352914e-006,0.43762
-4.312914e-006,0.769713
-4.272914e-006,0.43762
-4.232914e-006,0.105526
-4.192914e-006,0.43762
-4.152914e-006,0.769713
-4.112914e-006,0.105526
-4.072914e-006,0.769713
-4.032914e-006,0.43762
-3.992914e-006,0.43762
-3.952914e-006,0.769713
-3.912914e-006,0.43762
-3.872914e-006,0.769713
-3.832914e-006,0.43762
-3.792914e-006,0.43762
-3.752914e-006,0.769713
-3.712914e-006,0.43762
-3.672914e-006,0.769713
-3.632914e-006,0.43762
-3.592914e-006,0.43762
-3.552914e-006,0.769713
-3.512914e-006,1.10181
-3.472914e-006,0.43762
-3.432914e-006,0.43762
-3.392914e-006,0.769713
-3.352914e-006,0.43762
-3.312914e-006,0.105526
-3.272914e-006,0.769713
-3.232914e-006,0.769713
-3.192914e-006,0.43762
-3.152914e-006,0.43762
-3.112914e-006,0.43762
-3.072914e-006,0.105526
-3.032914e-006,0.769713
-2.992914e-006,0.43762
-2.952914e-006,0.43762
-2.912914e-006,0.43762
-2.872914e-006,0.43762
-2.832914e-006,0.43762
-2.792914e-006,0.769713
-2.752914e-006,0.769713
-2.712914e-006,0.769713
-2.672914e-006,0.43762
-2.632914e-006,0.43762
-2.592914e-006,0.105526
-2.552914e-006,1.10181
-2.512914e-006,0.43762
-2.472914e-006,0.43762
-2.432914e-006,0.105526
-2.392914e-006,0.43762
-2.352914e-006,0.43762
-2.312914e-006,1.10181
-2.272914e-006,0.43762
-2.232914e-006,1.10181
-2.192914e-006,0.105526
-2.152914e-006,0.43762
-2.112914e-006,0.43762
-2.072914e-006,1.10181
-2.032914e-006,0.105526
-1.992914e-006,0.43762
-1.952914e-006,0.769713
-1.912914e-006,1.10181
-1.872914e-006,0.769713
-1.832914e-006,0.105526
-1.792914e-006,1.10181
-1.752914e-006,0.769713
-1.712914e-006,0.43762
-1.672914e-006,0.43762
-1.632914e-006,0.43762
-1.592914e-006,1.10181
-1.552914e-006,0.43762
-1.512914e-006,0.43762
-1.472914e-006,0.43762
-1.432914e-006,1.10181
-1.392914e-006,0.105526
-1.352914e-006,0.43762
-1.312914e-006,0.43762
-1.272914e-006,0.769713
-1.232914e-006,0.43762
-1.192914e-006,0.769713
-1.152914e-006,0.43762
-1.112914e-006,0.43762
-1.072914e-006,0.43762
-1.032914e-006,0.769713
-9.929136e-007,0.769713
-9.529136e-007,1.10181
-9.129136e-007,0.105526
-8.729136e-007,-0.226567
-8.329136e-007,0.769713
-7.929136e-007,1.10181
-7.529136e-007,0.769713
-7.129136e-007,0.105526
-6.729136e-007,0.43762
-6.329136e-007,0.769713
-5.929136e-007,0.105526
-5.529136e-007,0.43762
-5.129136e-007,0.43762
-4.729136e-007,0.769713
-4.329136e-007,0.43762
-3.929136e-007,0.43762
-3.529136e-007,0.43762
-3.129136e-007,0.43762
-2.729136e-007,0.43762
-2.329136e-007,0.769713
-1.929136e-007,0.43762
-1.529136e-007,0.769713
-1.129136e-007,0.769713
-7.291359e-008,1.10181
-3.291359e-008,1.76599
7.086406e-009,2.09809
4.708641e-008,2.43018
8.708641e-008,3.09437
1.270864e-007,3.09437
1.670864e-007,3.09437
2.070864e-007,3.09437
2.470864e-007,3.42646
2.870864e-007,4.09065
3.270864e-007,4.42274
3.670864e-007,3.75855
4.070864e-007,3.75855
4.470864e-007,4.09065
4.870864e-007,4.09065
5.270864e-007,3.75855
5.670864e-007,4.42274
6.070864e-007,4.75484
6.470864e-007,4.42274
6.870864e-007,4.09065
7.270864e-007,4.75484
7.670864e-007,4.75484
8.070864e-007,4.75484
8.470864e-007,4.42274
8.870864e-007,5.08693
9.270864e-007,5.41902
9.670864e-007,5.75112
1.007086e-006,6.4153
1.047086e-006,6.7474
1.087086e-006,6.7474
1.127086e-006,7.41158
1.167086e-006,8.07577
1.207086e-006,8.73996
1.247086e-006,8.40786
1.287086e-006,9.07205
1.327086e-006,9.73624
1.367086e-006,9.73624
1.407086e-006,10.4004
1.447086e-006,10.4004
1.487086e-006,10.7325
1.527086e-006,10.7325
1.567086e-006,11.0646
1.607086e-006,12.0609
1.647086e-006,12.0609
1.687086e-006,12.0609
1.727086e-006,12.393
1.767086e-006,13.0572
1.807086e-006,12.393
1.847086e-006,13.3893
1.887086e-006,13.0572
1.927086e-006,13.7214
1.967086e-006,13.3893
2.007086e-006,14.7176
2.047086e-006,14.0535
2.087086e-006,14.7176
2.127086e-006,14.7176
2.167086e-006,15.3818
2.207086e-006,16.046
2.247086e-006,16.3781
2.287086e-006,16.3781
2.327086e-006,16.7102
2.367086e-006,17.0423
2.407086e-006,17.3744
2.447086e-006,17.3744
2.487086e-006,18.7028
2.527086e-006,18.7028
2.567086e-006,19.0349
2.607086e-006,19.0349
2.647086e-006,19.0349
2.687086e-006,19.699
2.727086e-006,20.0311
2.767086e-006,19.699
2.807086e-006,20.3632
2.847086e-006,20.0311
2.887086e-006,21.0274
2.927086e-006,20.6953
2.967086e-006,21.3595
3.007086e-006,21.3595
3.047086e-006,21.6916
3.087086e-006,21.6916
3.127086e-006,22.6879
3.167086e-006,22.3558
3.207086e-006,22.6879
3.247086e-006,23.3521
3.287086e-006,23.6842
3.327086e-006,24.0163
3.367086e-006,24.3484
3.407086e-006,25.0125
3.447086e-006,24.6804
3.487086e-006,24.6804
3.527086e-006,25.3446
3.567086e-006,25.6767
3.607086e-006,26.0088
3.647086e-006,25.6767
3.687086e-006,26.0088
3.727086e-006,26.673
3.767086e-006,26.3409
3.807086e-006,26.3409
3.847086e-006,27.0051
3.887086e-006,27.3372
3.927086e-006,27.6693
3.967086e-006,27.3372
4.007086e-006,27.6693
4.047086e-006,28.3335
4.087086e-006,28.0014
4.127086e-006,28.6656
4.167086e-006,28.9977
4.207086e-006,29.3298
4.247086e-006,29.3298
4.287086e-006,29.6618
4.327086e-006,29.6618
4.367086e-006,29.9939
4.407086e-006,30.326
4.447086e-006,30.6581
4.487086e-006,30.326
4.527086e-006,30.6581
4.567086e-006,30.9902
4.607086e-006,30.9902
4.647086e-006,31.3223
4.687086e-006,30.9902
4.727086e-006,30.9902
4.767086e-006,31.6544
4.807086e-006,31.9865
4.847086e-006,31.9865
4.887086e-006,32.6507
4.927086e-006,32.6507
4.967086e-006,32.6507
5.007086e-006,32.6507
5.047086e-006,33.3149
5.087086e-006,33.3149
5.127086e-006,33.3149
5.167086e-006,32.9828
5.207086e-006,33.3149
5.247086e-006,33.647
5.287086e-006,33.647
5.327086e-006,34.3112
5.367086e-006,33.9791
5.407086e-006,33.9791
5.447086e-006,34.3112
5.487086e-006,34.9753
5.527086e-006,34.6433
5.567086e-006,34.6433
5.607086e-006,34.6433
5.647086e-006,34.9753
5.687086e-006,35.3074
5.727086e-006,34.6433
5.767086e-006,35.6395
5.807086e-006,35.6395
5.847086e-006,35.6395
5.887086e-006,35.9716
5.927086e-006,35.6395
5.967086e-006,35.9716
6.007086e-006,35.9716
6.047086e-006,35.6395
6.087086e-006,36.3037
6.127086e-006,36.3037
6.167086e-006,35.9716
6.207086e-006,36.3037
6.247086e-006,36.3037
6.287086e-006,36.6358
6.327086e-006,36.3037
6.367086e-006,35.9716
6.407086e-006,36.9679
6.447086e-006,37.3
6.487086e-006,36.9679
6.527086e-006,36.9679
6.567086e-006,37.3
6.607086e-006,37.3
6.647086e-006,37.9642
6.687086e-006,37.6321
6.727086e-006,37.6321
6.767086e-006,37.9642
6.807086e-006,38.2963
6.847086e-006,37.6321
6.887086e-006,37.6321
6.927086e-006,38.2963
6.967086e-006,38.2963
